Album,Artist,Genre,Label,Producer,Release Date,Meta Score
Following My Intuition,Craig David,"['UK Garage', ' dance', ' tropical house']","['Sony Music', ' Insanity']","['Tre Jean-Marie', ' Kaytranada', ' White N3rd', ' TMS', ' Sigala', ' Blonde', ' Hitimpulse', ' Hardwell', ' Wez Clarke', ' Dave Tozer', ' Chris Connors', ' Ambrose Henri', ' Jack Ü', ' Richard Adlam', ' Hal Ritson', ' Shy FX', ' Alan Sampson', ' MYKL', ' Anthony Marshall']",Sept 30 2016,
Atrocity Exhibition,Danny Brown,['Hip hop'],['Warp'],"['The Alchemist', ' Black Milk', ' DJ Playa Haze', ' Evian Christ', ' Paul White', ' Petite Noir']",Sept 30 2016,
Believers,Deacon Blue,,,,Sept 30 2016,
American Band,Drive-By Truckers,"['Country rock', ' alternative rock', ' alternative country']",['ATO'],['David Barbe'],Sept 30 2016,
The Holographic Principle,Epica,['Symphonic metal'],['Nuclear Blast'],"['Epica', ' Joost van der Broek']",Sept 30 2016,
Live in San Diego,Eric Clapton,"['Rock', ' blues rock', ' pop rock']",['Reprise'],"['Simon Climie', ' Eric Clapton']",Sept 30 2016,
Citrine,Hayley Kiyoko,['Pop'],['Atlantic'],"['4e', ' Bram Inscore', ' Hayley Kiyoko']",Sept 30 2016,
Blood Bitch,Jenny Hval,"['Art pop', ' avant-garde', ' electronica']",['Sacred Bones'],"['Jenny Hval', ' Lasse Marhaug']",Sept 30 2016,
Wild,Joanne Shaw Taylor,['Contemporary blues'],['Axehouse Music'],,Sept 30 2016,
Another Fall from Grace,The Mission,['Gothic rock'],['Eyes Wide Shut'],"['Tim Palmer', ' Wayne Hussey']",Sept 30 2016,
Where'd Your Weekend Go?,The Mowgli's,,['Photo Finish'],['Mike Green'],Sept 30 2016,
All Wet,Mr. Oizo,"['Electronic music', ' techno']",['Ed Banger'],['Mr. Oizo'],Sept 30 2016,
Sorceress,Opeth,"['Progressive metal', ' progressive rock']","['Nuclear Blast', ' Moderbolaget']",['Tom Dalgety'],Sept 30 2016,
Head Carrier,Pixies,"['Alternative rock', ' indie rock', ' pop rock']","['Pixiesmusic', ' PIAS']",['Tom Dalgety'],Sept 30 2016,
Clearview,Poets of the Fall,['Alternative rock'],['Insomniac'],['Stefan Boman'],Sept 30 2016,
Remember Us to Life,Regina Spektor,"['Pop', ' alternative']","['Warner Bros.', ' Sire']",,Sept 30 2016,
Take Control,Slaves,"['Punk revival', ' hardcore punk']",['Virgin EMI'],['Mike D'],Sept 30 2016,
A Seat at the Table,Solange,"['Neo soul', ' R&B']","['Saint', ' Columbia']","['Adam Bainbridge', ' Bryndon Cook', ' Dave Sitek', ' David Longstreth', ' Kwes', ' Majical Cloudz', ' Olugbenga Adelekan', ' Patrick Wimberly', ' Q-Tip', ' Questlove', ' Raphael Saadiq', ' Raymond Angry', ' Sampha', ' Sir Dylan', ' Solange', ' Troy Johnson']",Sept 30 2016,
World Gone Mad,Suicidal Tendencies,['Crossover thrash'],['Suicidal Records'],"['Mike Muir', ' Paul Northfield']",Sept 30 2016,
American English,Tor Miller,['Indie pop'],['Glassnote'],,Sept 30 2016,
Epoch,Tycho,"['Ambient', ' electronic', ' post-rock']",['Ghostly International'],['Scott Hansen'],Sept 30 2016,
Keep Me Singing,Van Morrison,['Rock'],['Caroline'],['Van Morrison'],Sept 30 2016,
Toy,Yello,['Electronic dance music'],['Universal'],['Yello'],Sept 30 2016,
Yellowcard,Yellowcard,"['Alternative rock', ' pop punk']",['Hopeless'],['Neal Avron'],Sept 30 2016,
1 of 1,SHINee,"['K-pop', ' new jack swing']","['S.M. Entertainment', ' KT Music']",,Oct 5 2016,
Afti Ine I Diafora Mas,Despina Vandi,"['Pop', ' pop rock', ' laïko']",['Heaven Music'],['Yannis Doxas'],Oct 6 2016,
The Last Hero,Alter Bridge,"['Alternative metal', ' hard rock', ' heavy metal', ' progressive metal']","['Caroline', ' Napalm']","['Ben Grosse', ' Michael Baskette']",Oct 7 2016,
The False Foundation,Archive,,"['Dangervisit', ' PIAS']",,Oct 7 2016,
In the Now,Barry Gibb,"['Rock', ' country']",['Columbia'],"['Barry Gibb', ' John Merchant']",Oct 7 2016,
Jupiter,Blaudzun,['Indie pop'],"['Glitterhouse', ' V2']",,Oct 7 2016,
The Malibu Sessions,Colbie Caillat,['Pop'],['PlummyLou Records'],,Oct 7 2016,
Mothership,Dance Gavin Dance,"['Post-hardcore', ' experimental rock']",['Rise'],['Kris Crummett'],Oct 7 2016,
"Sit Still, Look Pretty",Daya,"['Synth-pop', ' electropop']","['Z Entertainment', ' Artbeatz', ' RED Distribution']","['Gino Barletta', ' Jamie P. Velez', ' Jonas Jeberg', ' Lukas Loules', ' Omega', ' Scott Bruzenak', ' Steven Zap', ' Teal Douville']",Oct 7 2016,
Morricone 60,Ennio Morricone,,['Decca'],,Oct 7 2016,
Eric Benét,Eric Benét,"['R&B', ' neo soul', ' jazz']","['Jordan House', ' BMG']",,Oct 7 2016,
All Bright Electric,Feeder,"['Alternative rock', ' post-grunge', ' indie rock', ' art rock', ' post-punk']",['Cooking Vinyl'],"['Feeder', ' Tim Roe', ' Todd Kinnon']",Oct 7 2016,
Swallowed by the New,Glen Phillips,,,,Oct 7 2016,
Requiem,Goat,"['Alternative rock', ' psychedelic']","['Sub Pop', ' Rocket Recordings']",,Oct 7 2016,
Revolution Radio,Green Day,"['Punk rock', ' pop punk', ' alternative rock']",['Reprise'],['Green Day'],Oct 7 2016,
Cody,Joyce Manor,"['Emo', ' pop punk', ' indie rock', ' punk rock']",['Epitaph'],['Rob Schnapf'],Oct 7 2016,
Stay Together,Kaiser Chiefs,"['Indie rock', ' Britpop']","['Polydor', ' B-Unique']","['Kaiser Chiefs', ' Brian Higgins']",Oct 7 2016,
The Monash Sessions,Kate Ceberano,['Jazz'],"['Jazzhead', ' MGM Distribution']",['James Mustafa'],Oct 7 2016,
Coconut Oil,Lizzo,,['Atlantic'],"['Ricky Reed', ' Christian Rich', ' Dubbel Dutch']",Oct 7 2016,
White Christmas Blue,Loretta Lynn,['Country'],['Legacy'],,Oct 7 2016,
The Marcus King Band,The Marcus King Band,"['Rock', ' blues']",['Fantasy'],['Warren Haynes'],Oct 7 2016,
MEmphis Rock and Soul,Melissa Etheridge,"['Rock', ' Memphis soul']",['Stax'],,Oct 7 2016,
The Violent Sleep of Reason,Meshuggah,"['Extreme metal', ' progressive metal', ' avant-garde metal']",['Nuclear Blast'],"['Meshuggah', ' Tue Madsen']",Oct 7 2016,
First Ditch Effort,NOFX,['Punk rock'],['Fat Wreck Chords'],['Cameron Webb'],Oct 7 2016,
Day Breaks,Norah Jones,"['Jazz', ' pop rock']",['Blue Note'],"['Eli Wolf', ' Norah Jones', ' Sarah Oda']",Oct 7 2016,
Liv On,"Olivia Newton-John, Beth Nielsen Chapman and Amy Sky",,['Sony Music Australia'],,Oct 7 2016,
Oh My My,OneRepublic,"['Pop', ' pop rock']","['Mosley', ' Interscope']","['Benny Blanco', ' Brandon Collins', ' Brent Kutzle', ' Cassius', ' Katalyst', ' MojaveGhst', ' Noel Zancanella', ' Ryan Tedder', ' Steve Wilmot', ' Zach Skelton']",Oct 7 2016,
Three,Phantogram,['Electronic'],['Republic'],['Ricky Reed'],Oct 7 2016,
Life's What You Make It,Placebo,['Alternative rock'],['Rise'],,Oct 7 2016,
A Place for Us to Dream,Placebo,['Alternative rock'],['Rise'],"['Adam Noble', ' Brad Wood', ' Dare Mason', ' David Bottrill', ' Dimitri Tikovoï', ' Jim Abbiss', ' Paul Corkett', ' Phil Vinall', ' Placebo', ' Steve Osborne']",Oct 7 2016,
Soup,Sebastian Kole,['Pop'],['Motown'],,Oct 7 2016,
Upside Down,Set It Off,,"['Rude', ' Equal Vision']","['Brandon Paddock', ' Erik Ron', ' Mike Green']",Oct 7 2016,
The Ninth Hour,Sonata Arctica,"['Symphonic metal', ' power metal', ' progressive metal']",['Nuclear Blast'],['Sonata Arctica'],Oct 7 2016,
13 Voices,Sum 41,"['Alternative metal', ' alternative rock', ' punk rock', ' pop punk']",['Hopeless'],['Deryck Whibley'],Oct 7 2016,
Friends,White Lies,['Indie rock'],['BMG'],['White Lies'],Oct 7 2016,
Wings,BTS,"['Hip hop', ' EDM', ' R&B', ' trap']",['Big Hit'],"['BTS', "" Chris 'Tricky' Stewart"", ' DOCSKIM', ' James Reynolds', ' Josh Wilkinson', ' Kevin Moore', ' Medor J. Pierre', ' Miss Kay', ' Pdogg', ' Philtre', ' Primary', ' Rap Monster', ' Sam Klempner', ' Slow Rabbit', ' Suga', ' Tony Esterly']",Oct 10 2016,
Red Moon,Aminata,['Pop'],['Aminata music'],,Oct 13 2016,
Solas,The Answer,,,"['Andy Bradfield', ' Avril Macintosh']",Oct 14 2016,
Arms,Bell X1,['Rock'],['BellyUp Records'],['Bell X1'],Oct 14 2016,
Fire on the Floor,Beth Hart,['Blues rock'],['Provogue'],,Oct 14 2016,
It Must Be Christmas,Chris Young,"['Country', ' Christmas']",['RCA Nashville'],"['Chris Young', ' Corey Crowder']",Oct 14 2016,
Ruminations,Conor Oberst,['Indie rock'],['Nonesuch'],['Conor Oberst'],Oct 14 2016,
Audacious,CupcakKe,['Hip hop'],,,Oct 14 2016,
Arctic Thunder,Darkthrone,['Black metal'],['Peaceville'],['Darkthrone'],Oct 14 2016,
Aziza,Dave Holland,['Jazz'],['Dare2 Records'],"['Dave Holland', ' Louise Holland']",Oct 14 2016,
"The Blues, the Whole Blues, and Nothing But the Blues",David Bromberg Band,['Blues'],['Red House'],['Larry Campbell'],Oct 14 2016,
Dissociation,The Dillinger Escape Plan,"['Mathcore', ' experimental rock']","['Party Smasher', ' Cooking Vinyl']",['Steve Evetts'],Oct 14 2016,
Beyond Now,Donny McCaslin,['Jazz'],['Motéma Music'],,Oct 14 2016,
MC4,French Montana,['Hip hop'],"['Coke Boys', ' Bad Boy', ' Maybach Music Group', ' Epic']","['The Alchemist', ' The ANMLS', ' Ben Billions', ' Bizzy', ' CritaCal', ' Cubeatz', ' Danny Boy Styles', ' Detail', ' DJ Khaled', ' DJ Khalil', ' Earl and E', ' Harry Fraud', ' iLLA', ' LJ Milan', ' Maaly Raw', ' Masar', ' The Mekanics', ' Murda Beatz', ' Rick Steel', ' Sauce Lord Rich', ' Sidney Swift', ' The Superiors']",Oct 14 2016,
1992,The Game,"['West Coast hip hop', ' Gangsta rap']","['Blood Money Entertainment', ' eOne']","['Bongo', ' The Chemists Create', ' DJ Quik', ' Drumz & Rosez', ' Cool & Dre', ' JP Did This 1', ' Phonix', ' Sap', ' Scott Storch', ' Terrace Martin', ' WLPWR']",Oct 14 2016,
Rainbow Session,Harald Lassen,['Jazz'],['Hagen Recordings'],['Harald Lassen'],Oct 14 2016,
Let There Be Light,Hillsong Worship,['Worship'],"['Hillsong', ' Sparrow', ' Capitol']",['Michael Guy Chislett'],Oct 14 2016,
Worry.,Jeff Rosenstock,"['Punk rock', ' indie rock']",['SideOneDummy'],['Jack Shirley'],Oct 14 2016,
The Secret Daughter: Songs from the Original TV Series,Jessica Mauboy,,['Sony Music Australia'],,Oct 14 2016,
Mad Love,JoJo,['R&B'],['Atlantic'],"['ADP', ' Josh Monroy', ' JUSSIFER', ' Matt Friedman', ' Michael Kintish', ' MNEK', ' Oscar Holter', ' Rock Mafia', ' Ryan Gray Hawken', ' SeventyEight', ' TJ Routon']",Oct 14 2016,
&,Julien Doré,,"['Columbia', ' Sony BMG']",,Oct 14 2016,
In Winter,Katie Melua featuring Gori Women's Choir,,"['BMG Chrysalis', ' 8Ball Records']","['Katie Melua', "" Adam 'Cecil' Bartlett""]",Oct 14 2016,
Walls,Kings of Leon,['Rock'],['RCA'],['Markus Dravs'],Oct 14 2016,
Warriors,Lisa Mitchell,['Pop'],['Warner Music Australia'],['Eric Dubowsky'],Oct 14 2016,
Simple Forms,The Naked and Famous,['Indie electronic'],"['Somewhat Damaged', ' Kobalt Label Services']","['The Naked and Famous', ' Sombear']",Oct 14 2016,
"COW / Chill Out, World!",The Orb,"['Electronica', ' dub', ' IDM', ' chill-out']",['Kompakt'],['The Orb'],Oct 14 2016,
The Singles,Phil Collins,,['Rhino'],,Oct 14 2016,
Superwoman,Rebecca Ferguson,['R&B'],"['Syco', ' Sony Music']","['Matt Prime', ' Phil Cook', ' Troy Miller']",Oct 14 2016,
EVOLution,Sabrina Carpenter,['Pop'],['Hollywood'],"['Daylight', ' Halatrax', ' Ido Zmishlany', ' Jimmy Robbins', ' NONFICTION', ' Rob Persaud', ' Ryan Ogren', ' Steve Mac']",Oct 14 2016,
The Wave,Tom Chaplin,['Pop'],['Island'],['Matt Hales'],Oct 14 2016,
Gameshow,Two Door Cinema Club,['Indie rock'],['Parlophone'],['Jacknife Lee'],Oct 14 2016,
Two Tongues Two,Two Tongues,,['Equal Vision'],,Oct 14 2016,
Citizen of Glass,Agnes Obel,,['PIAS'],,Oct 21 2016,
Maximalism,Amaranthe,"['Metalcore', ' power metal', ' glam metal']",['Spinefarm'],"['Elize Ryd', ' Jacob Hansen', ' Olof Mörck']",Oct 21 2016,
American Football,American Football,['Rock'],['Polyvinyl'],"['American Football', ' Jason Cupp']",Oct 21 2016,
Erase You,Bleeker,['Alternative rock'],['Five Seven Music'],,Oct 21 2016,
Lighthouse,David Crosby,['Rock'],['GroundUP Music'],,Oct 21 2016,
The Deaner Album,The Dean Ween Group,,['ATO'],['Dean Ween'],Oct 21 2016,
Big Baby D.R.A.M.,DRAM,['Hip hop'],"['Atlantic', ' Empire']","['The ANMLS', ' Ben Billions', ' Cardo', ' Charlie Heat', ' Chris McClenney', ' Dan Stuckie', ' Donnie Trumpet', ' Gabe Niles', ' J Gramm', ' Karl Rubin', ' LosHendrix', ' Mike Dean', ' Pablo Dylan', ' Ricky Reed', ' Roofeeo', ' Rogét Chahayed', ' SamTrax', ' Yung Exclusive']",Oct 21 2016,
The Wonder of You,Elvis Presley,['Orchestral pop'],"['RCA', ' Legacy']","['Don Reedman', ' Nick Patrick', ' Priscilla Presley']",Oct 21 2016,
Identity,Far East Movement,"['EDM', ' pop']","['Transparent Agency', "" Spinnin'"", ' eOne']","['Autolaser', ' Cimo Frankel', ' Cory Emeny', ' Far East Movement', ' Gill Chang', ' King Chain', ' Marshmello', ' MIKNNA', ' MNEK', ' No Riddim', ' Rik Annema', ' Thomas Helsloot']",Oct 21 2016,
Lifelines,I Prevail,"['Post-hardcore', ' metalcore', ' alternative rock']",['Fearless'],"['BJ Perry', ' John A. Pregler']",Oct 21 2016,
Integrity Blues,Jimmy Eat World,['Rock'],['RCA'],['Justin Meldal-Johnsen'],Oct 21 2016,
Rage & The Machine,Joe Budden,['Hip hop'],"['Mood Muzik Entertainment', ' EMPIRE']",['AraabMuzik'],Oct 21 2016,
The Serenity of Suffering,Korn,['Nu metal'],['Roadrunner'],['Nick Raskulinecz'],Oct 21 2016,
Joanne,Lady Gaga,"['Soft rock', ' dance-pop']",['Interscope'],"['BloodPop', ' Emile Haynie', ' Jeff Bhasker', ' Josh Homme', ' Kevin Parker', ' Lady Gaga', ' Mark Ronson', ' RedOne']",Oct 21 2016,
You Want It Darker,Leonard Cohen,"['Folk', ' soft rock']",['Columbia'],"['Leonard Cohen', ' Adam Cohen', ' Patrick Leonard']",Oct 21 2016,
20 Aniversario,Los Mismos,['Latin'],['Discos America'],,Oct 21 2016,
Version of Me,Melanie C,"['Pop', ' indie', ' alternative']",['Red Girl'],"['Paul Boddy', ' Dele Ladimeji', ' SOS Music', ' Tom Wilding']",Oct 21 2016,
Nobody but Me,Michael Bublé,"['Traditional pop', ' vocal jazz']",['Reprise'],"['Alan Chang', ' Jason ""Spicy G"" Goldman', ' Johan Carlsson', ' Michael Bublé', ' The Monsters and the Strangerz']",Oct 21 2016,
A Pentatonix Christmas,Pentatonix,"['A cappella', ' Christmas']",['RCA'],"['Alex Green', ' Andrew Kesler', ' Ben Bram', ' PTX']",Oct 21 2016,
Alone,The Pretenders,['Rock'],['BMG'],['Dan Auerbach'],Oct 21 2016,
Who You Selling For,The Pretty Reckless,['Rock'],['Razor & Tie'],['Kato Khandwala'],Oct 21 2016,
12 Nights of Christmas,R. Kelly,"['R&B', ' soul']",['RCA'],['R. Kelly'],Oct 21 2016,
Running Out of Love,The Radio Dept.,"['Dream pop', ' indie pop', ' electronic']",['Labrador'],,Oct 21 2016,
The Greatest Gift of All,Rascal Flatts,"['Country', ' Christmas']",['Big Machine'],,Oct 21 2016,
saintmotelevision,Saint Motel,['Indie pop'],"['Elektra', ' On The Records', ' Parlophone']",,Oct 21 2016,
"Santana IV: Live at the House of Blues, Las Vegas",Santana,['Latin rock'],['Eagle Rock'],,Oct 21 2016,
Wonderland,Sarah McLachlan,['Christmas'],['Verve'],['Pierre Marchand'],Oct 21 2016,
Aquostic II: That's a Fact!,Status Quo,['Acoustic rock'],['Fourth Chord Records'],"['Bolland & Bolland', ' Damon Lyon-Shaw', ' Francis Rossi', ' John Eden', ' John Schroeder', ' Mike Paxman', ' Pip Williams', ' Status Quo']",Oct 21 2016,
Immer noch Mensch,Tim Bendzko,"['Pop', ' pop rock']","['Columbia', ' Sony Music']",,Oct 21 2016,
Are You Happy?,Arashi,"['Pop', ' R&B']",['J Storm'],['Julie K.'],Oct 26 2016,
The Stage,Avenged Sevenfold,"['Heavy metal', ' thrash metal', ' progressive metal']",['Capitol'],['Joe Barresi'],Oct 28 2016,
Éternel insatisfait,Black M,"['French hip hop', ' French pop']","['Wati B', ' Sony Music', ' Jive', ' Epic']","['Barack Adama', ' Black M', ' Boaz van de Beatz', ' Dadju', ' Dany Synthé', ' Diplo', ' Elji Beatzkilla', ' FB Cool', ' Hcue', ' Jo A', ' Manu Dibango', ' Philip Meckseper', ' Raphael Koua', ' Renaud Rebillaud', ' Shakira', ' Skalp', ' Supa Dups', ' Zaho']",Oct 28 2016,
1000 Arms,Blue Rodeo,['Country rock'],['Warner Music Canada'],"['Blue Rodeo', ' Tim Vesely']",Oct 28 2016,
Mapping the Rendezvous,Courteeners,['Indie rock'],['Ignition Records'],,Oct 28 2016,
New Skin,CRX,"['Hard rock', ' stoner rock', ' industrial rock', ' power pop']",['Columbia'],['Josh Homme'],Oct 28 2016,
Two Vines,Empire of the Sun,"['EDM', ' synth-pop', ' electronic', ' new wave']","['Astralwerks', ' Capitol']","['Empire of the Sun', ' Peter Mayes', ' Donnie Sloan']",Oct 28 2016,
Oronero,Giorgia,,"['Microphonica', ' Sony Music Italy']",['Michele Canova'],Oct 28 2016,
Dead to the World,Helmet,['Alternative metal'],['earMUSIC'],['Page Hamilton'],Oct 28 2016,
Back from the Edge,James Arthur,['Pop'],['Columbia'],"['Adam Argyle', ' Alex Beitzke', ' Bradley Spence', ' Jeeve', ' Jonathan Quarmby', ' Pete ""Boxsta"" Martin', ' Red Triangle', ' Steve Solomon']",Oct 28 2016,
Trap or Die 3,Jeezy,"['Hip hop', ' trap']","['Def Jam', ' CTE World']","['30 Roc', ' Big Korey', ' D. Rich', ' DJ Montay', ' Doda 1K', ' Kenoe', ' Mike Will Made It', ' P.C.', ' PD', ' S-X', ' Shawty Redd']",Oct 28 2016,
To Celebrate Christmas,Jennifer Nettles,"['Country', ' Christmas']",['Big Machine'],['Julian Raymond'],Oct 28 2016,
A Very Kacey Christmas,Kacey Musgraves,"['Country', ' Christmas']",['Mercury Nashville'],"['Kacey Musgraves', ' Kyle Ryan', ' Misa Arriaga']",Oct 28 2016,
Canyonlands,Kate Voegele,,,,Oct 28 2016,
Cosmic Hallelujah,Kenny Chesney,['Country'],"['Blue Chair', ' Columbia Nashville']","['Buddy Cannon', ' Kenny Chesney']",Oct 28 2016,
Remnants,LeAnn Rimes,"['Country', ' rock', ' country pop']",['Sony Music'],"['Darrell Brown', ' John Hume', ' LeAnn Rimes', ' Mark Batson', ' Niko Bolas', ' Steve Jordan']",Oct 28 2016,
Can't Touch Us Now,Madness,"['Ska', ' pop', ' reggae']",['Lucky 7'],"['Clive Langer', ' Liam Watson']",Oct 28 2016,
Noyes Complaint,Maty Noyes,,['Republic'],"['William Wiik Larsen', ' Big Taste', ' Gladius']",Oct 28 2016,
I Dreamt I Was a Cowboy,Miniature Tigers,['Indie pop'],,['Charlie Brand'],Oct 28 2016,
Choreographic,Rachael Sage,,,,Oct 28 2016,
Brotherhood of the Snake,Testament,['Thrash metal'],['Nuclear Blast'],['Juan Urteaga'],Oct 28 2016,
Tkay,Tkay Maidza,"['Synth-pop', ' hip hop', ' grime', ' witch house']","['Downtown', ' Interscope']","['Christoph Andersson', ' Dan Farber', ' Dann Hume', ' Dre Skull', ' Friend Within', ' King Henry', ' Lewis Cancut', ' LK McKay', ' Noah Breakfast', ' Salva', ' Stefan Gräslund', ' What So Not']",Oct 28 2016,
Lady Wood,Tove Lo,"['Electropop', ' synth-pop', ' dance-pop', ' tech house']",['Island'],"['Ali Payami', ' Chords', ' Hyperbits', ' Ilya Salmanzadeh', ' Joel Little', ' The Knocks', ' Oscar Holter', ' OzGo', ' Rickard Gorranson', ' The Struts']",Oct 28 2016,
Here,Alicia Keys,"['R&B', ' soul', ' hip hop']",['RCA'],"['Alicia Keys', ' Swizz Beatz', ' Erika Rose Santoro', ' Mark Batson', ' Illangelo', ' Jimmy Napes', ' Pharrell Williams', ' Harold Lilly']",Nov 4 2016,
Elements,B.o.B,['Hip hop'],['No Genre'],,Nov 4 2016,
This House Is Not for Sale,Bon Jovi,"['Rock', ' hard rock']",['Island'],"['John Shanks', ' Jon Bon Jovi']",Nov 4 2016,
Collage,The Chainsmokers,['EDM'],"['Disruptor', ' Columbia']","['Andrew Taggart', ' Alex Pall']",Nov 4 2016,
Diplomatic Immunity,Client Liaison,"['Electronic pop', ' indie pop', ' new wave', ' synth-pop']","['Dot Dash Recordings', ' Remote Control', ' Inertia']",['Client Liaison'],Nov 4 2016,
Black America Again,Common,['Hip hop'],"['ARTium', ' Def Jam']","['Frank Dukes', ' Karriem Riggins', ' Robert Glasper']",Nov 4 2016,
Atoma,Dark Tranquillity,"['Melodic death metal', ' progressive metal', ' gothic metal', ' industrial metal']",['Century Media'],"['Dark Tranquillity', ' Jens Bogren']",Nov 4 2016,
Leaves – The Colour of Falling,Efterklang,,['Tambourhinoceros'],,Nov 4 2016,
Through the Years: The Best of the Fray,The Fray,['Pop rock'],['Epic'],"['Aaron Johnson', "" Brendan O'Brien"", ' Mike Flynn', ' Ryan Tedder', ' Stuart Price']",Nov 4 2016,
Built to Last,HammerFall,"['Heavy metal', ' power metal']",['Napalm'],"['James Michael', ' Oscar Dronjak', ' Pontus Norgren']",Nov 4 2016,
Until the Hunter,Hope Sandoval & the Warm Inventions,['Alternative rock'],['Tendril Tales'],"['Hope Sandoval', ' Colm Ó Cíosóig']",Nov 4 2016,
Simplicity,Jaws,,,,Nov 4 2016,
Eternally Even,Jim James,"['Indie rock', ' psychedelic rock', ' alternative rock']","['ATO', ' Capitol']","['Blake Mills', ' Jim James']",Nov 4 2016,
Lauren,Keke Palmer,"['R&B', ' trap', ' soul']",['Island'],,Nov 4 2016,
Layers,Kungs,"['Deep house', ' tropical house']",['House of Barclay'],['Kungs'],Nov 4 2016,
Laura Xmas,Laura Pausini,"['Christmas music', ' jazz', ' swing']",['Warner'],"['Laura Pausini', ' Patrick Williams']",Nov 4 2016,
Together,Marcus & Martinus,['Pop'],['Sony Music Entertainment Norway'],,Nov 4 2016,
Askepot,Oh Land,"['Opera', ' classical crossover']",,,Nov 4 2016,
El planeta imaginario,La Oreja de Van Gogh,"['Pop', ' pop rock']",['Sony Music'],['Áureo Baqueiro'],Nov 4 2016,
On Air,Queen,"['Rock', ' hard rock']","['Virgin EMI', ' Hollywood']","['Kris Fredriksson', ' Josh Macrae', ' Justin Shirley-Smith']",Nov 4 2016,
The Heavy Entertainment Show,Robbie Williams,"['Pop', ' pop rock', ' adult contemporary']",['Columbia'],"['Guy Chambers', ' Jonny Coffer', ' Richard Flack', ' Stuart Price', ' Steve Robson', ' Johnny McDaid', ' Gary Go']",Nov 4 2016,
Lodestar,Shirley Collins,['Folk'],['Domino'],,Nov 4 2016,
Zoom! The Best of 1995–2016,Super Furry Animals,['Experimental rock'],['BMG'],"['Chris Shaw', ' David Newfeld', ' Gorwel Owen', ' Mario Caldato Jr.', ' Super Furry Animals']",Nov 4 2016,
A Wonderful World,Susan Boyle,['Adult contemporary'],"['Syco', ' Columbia', ' Sony Music']","['Cliff Masterson', ' Steve Anderson']",Nov 4 2016,
Nightride,Tinashe,['Alternative R&B'],['RCA'],"['Allen Ritter', ' Atu', ' The Beat Bully', ' Boi-1da', ' Brent Reynolds', ' Dev Hynes', ' Dpat', ' The-Dream', ' Illangelo', ' Joel Compass', ' King Kachingwe', ' Metro Boomin', ' Sango', ' Stephen Spencer', ' Vinylz']",Nov 4 2016,
